randomID,wave,country,timeZone,age,years_over18,gender,employment,eduLevel,RecordedDate,duration,confounds,extraversion,agreeableness,conscientiousness,negEmotionality,openmindedness,igd,autoSatGen,autoFrusGen,compSatGen,compFrusGen,relSatGen,relFrusGen,needSatGen,needFrusGen,autoSatGames,autoFrusGames,compSatGames,compFrusGames,relSatGames,relFrusGames,needSatGames,needFrusGames,negAffect,posAffect,dep,genWb,playtimePrevDay,playtimePrevWeek,playtimePrev2Weeks,playtimeNextDay,playtimeNextWeek,playtimeNext2Weeks,playtimeWholeStudy,playtimeHomePrevDay,playtimeHomePrevWeek,playtimeHomePrev2Weeks,playtimeHomeNextDay,playtimeHomeNextWeek,playtimeHomeNext2Weeks,playtimeHomeWholeStudy,srPlayDay,srPlayWeek,srPlay2Weeks,displacement,isDropped,isInactive,isUntrustworthy,isCareless,failedAttentionCheck,otherPeopleShare,xboxShare,xboxShareWholeStudy,bfi_1,bfi_2,bfi_3,bfi_4,bfi_5,bfi_6,bfi_7,bfi_8,bfi_9,bfi_10,bfi_11,bfi_12,bfi_13,bfi_14,bfi_15,igd_1,igd_2,igd_3,igd_4,igd_5,igd_6,igd_7,igd_8,igd_9,bpnsfs_1,bpnsfs_2,bpnsfs_3,bpnsfs_4,bpnsfs_5,bpnsfs_6,bpnsfs_7,bpnsfs_8,bpnsfs_9,bpnsfs_10,bpnsfs_11,bpnsfs_12,bpnsfs_13,bpnsfs_14,bpnsfs_15,bpnsfs_16,bpnsfs_17,bpnsfs_18,bpnsfs_19,bpnsfs_20,bpnsfs_21,bpnsfs_22,bpnsfs_23,bpnsfs_24,bang_1,bang_2,bang_3,bang_4,bang_5,bang_6,bang_7,bang_8,bang_9,bang_10,bang_11,bang_12,bang_13,bang_14,bang_15,bang_16,bang_17,bang_18,bang_19,bang_20,bang_21,bang_22,bang_23,bang_24,dep_1,dep_2,dep_3,dep_4,dep_5,dep_6,dep_7,dep_8,wemwbs_1,wemwbs_2,wemwbs_3,wemwbs_4,wemwbs_5,wemwbs_6,wemwbs_7,wemwbs_8,wemwbs_9,wemwbs_10,wemwbs_11,wemwbs_12,wemwbs_13,wemwbs_14,displace_1,displace_2,displace_3,displace_4,affect_1,affect_2,affect_3,affect_4,affect_5,affect_6,affect_7,affect_8,affect_9,affect_10,playtimePrevWeek_lag1,playtimePrev2Weeks_lag1,playtimeHomePrevWeek_lag1,playtimeHomePrev2Weeks_lag1
2642934,4,United Kingdom,NA,30,12,Man,Full time sick,Some University but no degree,2023-04-02T13:53:03Z,454,"Suffering from Complex PTSD, major argument with parents",NA,NA,NA,NA,NA,NA,2,1.5,1,3.25,5,1.25,2.6666666666666665,2,6.333333333333333,1,5.333333333333333,1.3333333333333333,5,1.3333333333333333,5.5555555555555545,1.222222222222222,3.8,1,3.9454545454545458,1.7857142857142858,0.16666666666666666,1.0119047619047619,0.9109402133465642,0,2.8095238095238093,3.611669560903002,0,0.16666666666666666,2.178571428571429,1.9171421483502855,1.3333333333333333,4.388214285714286,4.701225502356736,0,15,555,855,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,1,1,4,1,1,5,2,1,3,5,1,5,1,1,1,1,3,5,1,1,5,6,6,7,7,1,1,1,1,5,5,6,5,1,1,2,1,4,4,7,4,2,1,1,1,4,4,4,4,4,4,4,4,1,1,1,1,4,2,2,1,4,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,4,5,5,3,0.809925558312655,1.488095238095238,1.6555831265508685,3.0833333333333335
551133,6,United Kingdom,NA,25,7,Man,Unemployed and looking for work,"Graduate or professional degree (MA, MS, MBA, PhD, etc)",2023-05-04T13:14:00Z,3470,NA,NA,NA,NA,NA,NA,NA,2.75,4.25,4,3,3.25,2.25,3.3333333333333335,3.1666666666666665,3.3333333333333335,5.333333333333333,4.666666666666667,3.3333333333333335,3,7,3.6666666666666665,5.222222222222222,1.4,3.4,3.281818181818182,2.4285714285714284,0.8166666666666667,1.3904761904761902,0.9985532551758544,3.35,1.3853949329359165,1.6814299900695133,0,1.5666666666666667,1.580952380952381,1.1302569219256673,3.6,1.5046199701937406,1.860178748758689,0,60,600,1200,3.75,FALSE,FALSE,FALSE,FALSE,FALSE,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,1,4,3,2,4,3,3,4,2,3,4,3,4,4,2,4,5,3,1,4,5,2,3,3,5,6,5,5,6,6,6,2,5,2,2,6,2,5,3,2,2,7,7,7,7,3,4,2,2,3,4,1,3,2,3,1,3,3,4,3,3,2,3,2,2,1,2,6,2,1,6,3,4,1,4,5,2,2,1,1,1,0.6021073758153537,1.2816120906801005,0.6743602609131962,1.487153652392947
3507557,2,United Kingdom,British Time (UK),43,25,Man,NA,University Bachelors Degree,2023-02-28T17:29:33Z,410,No,4.666666666666667,2,3,3.6666666666666665,3,1.2222222222222223,2.25,2.5,1.75,4.25,3,2,2.3333333333333335,2.9166666666666665,4.333333333333333,1.3333333333333333,5,4.333333333333333,5,2,4.777777777777778,2.5555555555555554,3.2,1,4.5,1.2857142857142858,0.5833333333333334,1.880952380952381,NA,4.43205574912892,0.8337468982630274,1.2741255271644754,0,1.5833333333333333,2.3333333333333335,NA,4.43205574912892,0.9290322580645162,1.5182336889109402,0,60,420,840,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,0,100,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,1,2,4,2,2,3,1,2,4,2,2,3,3,2,4,2,2,3,3,1,5,3,5,7,5,2,1,1,4,5,5,5,5,5,3,5,4,5,6,6,4,2,3,1,3,5,5,4,5,4,5,5,5,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,5,4,2,1,1.0595238095238095,0.4166666666666667,1.630952380952381,0.5595238095238095
7437959,4,United States,NA,27,9,Man,Self-employed,Some University but no degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4174783,6,United Kingdom,NA,45,27,Man,Working full-time,Completed Secondary School,2023-05-03T18:19:00Z,465,NA,NA,NA,NA,NA,NA,NA,2.25,4.25,3.5,2.5,4.5,2.25,3.4166666666666665,3,5.333333333333333,3.3333333333333335,5,4,4,2,4.777777777777778,3.111111111111111,1,2,2.8090909090909095,3.357142857142857,2,4.428571428571429,2.66465256797583,5.583333333333333,6.543070044709389,5.635352532274082,0,2.4166666666666665,4.642857142857142,2.809667673716012,7,9.750223546944857,8.376166832174777,0,300,1800,3000,1.75,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,3,4,3,2,4,5,1,3,3,2,5,5,3,3,2,2,4,3,2,4,2,5,5,5,6,2,3,5,2,5,5,5,4,4,5,3,3,5,4,3,4,3,2,1,4,2,2,2,3,2,3,3,2,3,4,2,4,3,4,4,4,3,3,3,3,4,3,1,1,3,2,2,2,3,2,1,1,1,1,1,1,0.8466257668711656,5.0264037933616175,0.920245398773006,5.391764412278513
4235877,2,United Kingdom,British Time (UK),23,5,Man,Student,Vocational or Similar,2023-03-01T19:26:30Z,671,"there hasnt been any events
",3,4,3.6666666666666665,3,3.6666666666666665,2.2222222222222223,4,2.25,4.5,3.75,4.25,1.25,4.25,2.4166666666666665,6.666666666666667,5.333333333333333,6.666666666666667,3.6666666666666665,4.666666666666667,2.6666666666666665,6,3.888888888888889,1.4,4.2,2.181818181818182,4.142857142857143,0,5.514640198511166,NA,0,1.4083333333333334,4.922619047619048,0,0,5.991066997518612,NA,0,1.455952380952381,5.023809523809524,0,430,3020,6030,2.75,FALSE,FALSE,FALSE,FALSE,FALSE,0,25,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,1,5,4,4,1,5,1,4,4,3,4,4,2,4,4,5,1,3,1,5,3,7,6,6,7,6,5,5,5,7,7,6,7,2,5,4,5,5,7,6,3,5,1,2,2,1,1,2,2,2,1,2,1,4,4,3,4,4,5,5,4,5,4,4,4,4,4,2,3,2,4,4,5,4,4,4,1,2,2,1,1,6.817857142857142,1.5672619047619045,7.0440476190476184,1.6089285714285713
7362068,4,United States,NA,21,3,Man,Unemployed and looking for work,Prefer not to say,2023-04-01T18:08:41Z,420,NA,NA,NA,NA,NA,NA,NA,4,1.75,3,2.75,3.5,1.5,3.5,2,6.333333333333333,1.3333333333333333,5.666666666666667,2,4.666666666666667,4.333333333333333,5.555555555555556,2.5555555555555554,1,3,2.4727272727272727,3.357142857142857,0,0,0.09526172165715703,0,0,0.13095238095238096,0,0.08333333333333333,0.04761904761904761,0.2857851649714711,0,0.03571428571428572,0.17857142857142858,0,0,0,180,2.75,TRUE,TRUE,FALSE,FALSE,FALSE,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,1,2,2,4,1,3,1,3,2,4,2,4,1,4,3,4,2,3,3,3,4,7,6,7,6,2,1,1,1,6,6,5,6,2,2,2,4,5,6,5,4,4,5,4,4,2,4,2,3,2,1,1,1,2,5,4,4,4,3,1,3,3,3,5,2,3,5,1,4,5,1,3,3,4,3,2,1,1,1,1,1,0.19057071960297767,0.9880952380952382,0.5240694789081887,1.0654761904761905
8542708,6,United Kingdom,NA,28,10,Man,Working full-time,"Graduate or professional degree (MA, MS, MBA, PhD, etc)",2023-05-03T19:54:00Z,391,NA,NA,NA,NA,NA,NA,NA,5,1,5,1,5,1,5,1,6,1,6.333333333333333,1,6.666666666666667,1,6.333333333333333,1,1,4.4,1.6909090909090911,4.928571428571429,0,0.8928571428571428,0.48301886792452825,0,0.22414307004470937,0.2323733862959285,0,0,0.9404761904761905,0.5071698113207547,0,0.2599105812220566,0.27408142999006946,0,0,180,480,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,6,6,6,6,1,1,1,1,7,6,6,7,1,1,1,1,7,7,7,6,1,1,1,1,1,1,1,1,1,1,2,1,5,5,4,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,5,5,4,4,4,1,1,1,1,1,0.06125574272588055,1.8821178821178821,0.06125574272588055,2.1278721278721275
8491867,2,United Kingdom,NA,36,18,Man,Student,Some University but no degree,NA,NA,NA,4.666666666666667,3,3.6666666666666665,4,2.6666666666666665,1.5555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9445919,4,United Kingdom,NA,42,24,Man,Working full-time,University Bachelors Degree,2023-04-01T19:00:35Z,370,NA,NA,NA,NA,NA,NA,NA,4,2,4.25,1,4.25,1,4.166666666666667,1.3333333333333333,5.666666666666667,3,5.666666666666667,1.3333333333333333,4,4,5.111111111111112,2.7777777777777772,1.2,4,1.990909090909091,4.285714285714286,3.656944444444444,2.8809523809523805,2.559464152815678,4.666666666666667,4.156150793650793,4.655456349206349,0,3.9902777777777776,2.9404761904761907,2.630910444058546,4.666666666666667,4.5490079365079366,4.863789682539683,0,360,1440,2880,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,1,5,1,4,1,5,1,4,1,4,2,4,1,4,1,4,2,4,1,4,1,6,5,6,6,2,5,2,2,6,6,5,6,1,2,1,1,4,4,4,4,4,4,4,2,1,2,1,2,1,1,2,1,4,3,4,4,5,5,4,5,4,5,5,4,4,4,1,2,2,3,4,4,4,4,4,1,1,2,1,1,2.2378163771712156,3.3816468253968255,2.3211910669975184,3.4590277777777776
1317129,6,United Kingdom,NA,22,4,Man,Student,Some University but no degree,2023-05-04T10:36:00Z,973,NA,NA,NA,NA,NA,NA,NA,3.75,1,4,1.25,4.75,1.25,4.166666666666667,1.1666666666666667,6.666666666666667,1.3333333333333333,6.666666666666667,2.3333333333333335,3.3333333333333335,3,5.555555555555556,2.2222222222222223,1.6,3.2,1.6909090909090911,4.357142857142857,1.4166666666666667,0.5714285714285715,0.2880000000000001,2.9166666666666665,0.8584202682563338,1.0248262164846078,0,2.1666666666666665,0.7857142857142857,0.39599999999999996,2.9166666666666665,0.894187779433681,1.0486593843098313,0,240,480,840,3.25,FALSE,FALSE,FALSE,FALSE,FALSE,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,5,1,4,1,4,1,5,2,4,1,4,1,4,1,4,2,3,1,5,1,4,1,6,7,6,7,2,1,1,1,7,6,7,1,3,3,1,1,3,6,3,4,3,2,4,5,1,1,1,3,1,1,2,1,5,4,5,4,4,5,4,4,5,4,4,4,5,4,1,1,5,6,4,4,2,4,2,1,3,2,1,1,0,0.3257099773812515,0,0.3799949736114601
506825,2,United Kingdom,British Time (UK),18,0,Man,Working part-time,Completed Secondary School,2023-03-01T10:38:01Z,474,Driving test fail made me less inclined to play,3.3333333333333335,4.333333333333333,4.333333333333333,3.6666666666666665,4,2.3333333333333335,3,3.25,2.75,4,3.5,2.5,3.0833333333333335,3.25,4.666666666666667,4,4.666666666666667,4.666666666666667,4.333333333333333,3.3333333333333335,4.555555555555556,4.000000000000001,2.6,2,3.6363636363636362,3.4285714285714284,1.5888501742160277,3.192059553349876,NA,0,0.9761904761904762,2.5297619047619047,0,2.425087108013938,5.014392059553349,NA,0,0.9880952380952382,2.5595238095238093,0,360,720,1080,3.25,FALSE,FALSE,FALSE,FALSE,FALSE,7,79,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,3,2,4,3,2,3,2,3,4,3,4,3,3,2,4,3,3,4,2,4,4,5,4,5,5,4,4,4,4,4,5,5,4,5,4,5,4,4,4,5,4,4,3,3,4,3,3,4,3,4,4,4,3,3,3,2,3,4,3,4,4,4,3,3,4,4,4,5,3,3,2,2,3,2,2,1,2,3,3,3,2,0.9047619047619049,0,1.023809523809524,0.11309523809523811
3002898,4,United Kingdom,NA,30,12,Man,Working part-time,Completed Secondary School,2023-04-01T21:27:45Z,899,"Failed to get a job I really wanted which worsened my depression because I felt like I had done all I could do and some things are unfairly out of my control. It caused me to look back on past failures, both in finding work and forming relationships, and tried to see what has made me this way. I started feeling jealous of people around me who have more success in life and resentment towards people from when I was a child.",NA,NA,NA,NA,NA,NA,2.5,4.5,1.5,4.5,2,4.5,2,4.5,5.666666666666667,3.6666666666666665,5,4,2.6666666666666665,4.333333333333333,4.444444444444445,4,4.2,2,4.954545454545455,2.142857142857143,4.333333333333333,5.119047619047619,4.497841726618705,3.25,3.928571428571429,3.357142857142857,0,4.333333333333333,5.392857142857142,4.724088315554454,3.25,4.107142857142858,3.696428571428571,0,720,2520,4200,6.25,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,5,1,5,3,5,1,4,2,5,3,4,1,4,1,5,2,4,4,5,2,3,6,6,5,5,4,4,3,7,3,6,6,6,5,2,5,2,3,6,3,2,5,4,4,5,5,5,5,5,5,5,5,5,1,2,2,4,1,3,1,2,5,2,2,1,2,2,7,6,6,6,2,3,3,1,1,4,4,5,5,3,3.876327543424318,4.640178571428573,4.054987593052109,4.794940476190476
1073068,6,United Kingdom,NA,25,7,Man,Working full-time,Completed Secondary School,2023-05-04T20:21:00Z,462,NA,NA,NA,NA,NA,NA,NA,3.5,4,4.5,3.25,4,2.25,4,3.1666666666666665,5.666666666666667,1.6666666666666667,5.333333333333333,1.3333333333333333,5.333333333333333,1,5.444444444444444,1.3333333333333333,1.4,3,2.781818181818182,3.7142857142857144,0.5,1.607142857142857,1.024571854058079,1.5,0.5603576751117735,2.538232373386296,0,0.5833333333333334,1.8452380952380953,1.1794489947877884,1.5833333333333333,0.6080476900149031,2.6991062562065538,0,90,390,780,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,3,4,3,4,4,4,2,5,2,4,5,4,2,4,3,3,3,4,2,5,5,6,6,5,5,1,2,2,4,5,5,6,5,1,2,1,3,4,6,7,5,1,1,1,1,2,2,2,3,2,3,4,1,3,3,3,4,4,5,3,4,4,4,4,4,3,4,1,1,1,1,3,3,3,4,2,2,2,1,1,1,0.44113263785394935,1.3549367088607596,0.5126676602086438,1.4764556962025315
2896466,2,United Kingdom,British Time (UK),24,6,Prefer not to say,Working part-time,University Bachelors Degree,2023-02-28T16:16:02Z,526,"Nope, nothing of note",3.6666666666666665,3,3.3333333333333335,3.3333333333333335,3.3333333333333335,1.2222222222222223,4,1.5,4.25,1.5,5,1.5,4.416666666666667,1.5,6,3.3333333333333335,6.333333333333333,1,5.333333333333333,1,5.888888888888888,1.777777777777778,1,2,1.1090909090909087,4.214285714285714,0,2.476190476190476,NA,7.442508710801394,3.0277717121588092,4.52493177871496,0,2.7672222222222222,5.797619047619048,NA,8.261463414634147,3.561290322580645,5.96576531877946,0,300,720,1440,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,10,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,5,2,5,1,4,2,5,1,3,2,4,1,5,2,5,1,4,1,5,1,4,2,7,5,7,6,2,3,5,4,6,6,7,7,1,1,1,2,4,5,7,5,1,1,1,1,1,1,1,2,1,1,1,1,4,5,5,5,4,3,3,4,4,4,4,4,5,5,1,1,1,1,2,3,1,1,3,1,1,1,1,1,4.523809523809524,0.11309523809523811,8.300079365079364,0.4285714285714286
8017940,4,United Kingdom,NA,24,6,Non-binary,Working full-time,"Graduate or professional degree (MA, MS, MBA, PhD, etc)",2023-04-03T21:06:58Z,13828,No events have effected either my wellbeing nor my gaming habits,NA,NA,NA,NA,NA,NA,3.25,3,3.75,3.25,3,3.25,3.3333333333333335,3.1666666666666665,5.666666666666667,3,5.666666666666667,4.666666666666667,6,1.6666666666666667,5.777777777777779,3.111111111111111,1.8,3.6,3.254545454545455,2.7857142857142856,4.217222222222222,8.309523809523808,7.400645001240387,8.449444444444444,6.904761904761906,6.584966509550981,0,5.883888888888889,8.821428571428573,8.240138923344084,8.532777777777778,8.428571428571427,7.668568593401142,0,1080,5400,10545,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,4,3,3,3,3,3,4,4,2,3,3,4,3,4,4,3,3,3,4,2,5,6,6,6,4,2,3,3,5,7,5,6,5,5,4,3,5,7,7,6,2,1,2,1,3,3,2,4,3,4,4,2,2,3,2,5,2,3,4,2,5,4,1,2,2,2,2,1,1,1,3,5,3,3,4,2,2,2,2,1,6.491315136476428,8.360753968253968,7.658560794044665,9.164325396825397
8380369,6,United Kingdom,NA,22,4,Non-binary,Working full-time,"Graduate or professional degree (MA, MS, MBA, PhD, etc)",2023-05-04T22:28:00Z,13916,N/A,NA,NA,NA,NA,NA,NA,4.25,1,4.25,1,4,1,4.166666666666667,1,6.333333333333333,3,6,4,5.666666666666667,1.3333333333333333,6,2.777777777777778,1,3,1.1090909090909087,4.214285714285714,2,2.1428571428571432,2.323157110945644,0,6.194932935916542,5.565044687189672,0,2,2.571428571428571,2.7282204020848844,0.16666666666666666,6.659910581222056,5.94995034756703,0,210,1200,2400,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,5,1,5,1,4,1,4,1,4,1,3,1,4,1,4,1,5,1,4,1,6,7,6,6,3,2,4,4,5,7,6,7,4,6,2,3,5,6,6,6,1,2,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,5,4,5,5,1,1,1,1,4,3,1,4,3,1,1,1,1,1,2.503725782414307,5.616607594936709,2.885245901639344,6.078379746835444
2300863,2,United Kingdom,British Time (UK),43,25,Man,Unemployed - can't work due to illness,Vocational or Similar,2023-03-01T23:09:55Z,1363,"On going issues with my mental health.  My wife had a death in her family, which exasperated my depression and anxiety.

This interfered with my sleep, which made it hard to concentrate sometimes when gaming (gaming is like an escape for me).  Overall I've been more anxious than usual.",3.6666666666666665,3,3.3333333333333335,3,4.333333333333333,3,3,3,3,3,3.5,2.5,3.1666666666666665,2.8333333333333335,5,4.333333333333333,6,2.3333333333333335,3.3333333333333335,4,4.777777777777778,3.5555555555555554,1.6,3,3.1636363636363636,2.9285714285714284,0,6.133995037220844,NA,0,3.3926587301587303,6.047519841269842,0,0,6.920099255583126,NA,0,4.214087301587302,7.357043650793651,0,390,1680,3600,2.75,FALSE,FALSE,FALSE,FALSE,FALSE,0,100,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,3,3,3,3,4,4,3,2,3,4,4,2,3,3,3,3,3,3,3,4,5,5,5,5,5,3,5,5,6,6,6,5,2,2,3,3,3,5,3,4,4,4,4,4,3,3,2,3,3,4,3,2,2,4,1,3,4,4,2,3,3,2,3,3,4,3,1,1,4,5,3,4,3,3,2,1,3,1,2,1,9.404761904761903,2.6547619047619047,10.845238095238097,3.226190476190476
1536870,4,United Kingdom,NA,54,36,Man,Medical retirement,University Bachelors Degree,2023-04-03T00:32:53Z,810,NA,NA,NA,NA,NA,NA,NA,4,1.5,3.75,2.25,3,3,3.5833333333333335,2.25,7,3.6666666666666665,6.333333333333333,3.3333333333333335,4,4,5.777777777777778,3.6666666666666665,1.2,2.4,2.963636363636364,3.2142857142857144,8.118611111111111,6.416666666666667,5.986147357975688,4.548055555555555,7.511904761904761,9.145125279087075,0,8.118611111111111,6.869047619047619,6.212393946911437,4.548055555555555,9.625912698412698,11.496899032498138,0,630,3630,7230,2.5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,3,3,3,2,4,1,3,3,4,2,4,1,3,3,4,2,3,3,3,3,4,3,7,7,7,7,4,3,4,1,6,7,6,6,3,3,4,4,4,4,4,4,4,4,4,4,2,3,2,3,2,4,3,2,2,4,4,4,2,5,3,2,3,4,3,4,2,3,1,1,4,4,2,3,3,2,2,1,2,1,1,1,5.555414392059553,9.902242063492062,5.555414392059553,11.033194444444444
4404247,6,United Kingdom,NA,26,8,Man,Working full-time,Some University but no degree,2023-05-05T08:02:00Z,2071,"Annoyingly I think I burned out playing games with some life events during this surveys lifetime, I found it easier to load up my laptop and relax and play games on there rather than having to set up other consoles. 

Work has been overshadowing a lot of my time the last few months too.",NA,NA,NA,NA,NA,NA,3,3.5,3.25,2.25,3.25,1.75,3.1666666666666665,2.5,4.666666666666667,4.333333333333333,4,5.666666666666667,2,5.333333333333333,3.555555555555556,5.111111111111111,1.2,3,2.5090909090909097,3.5,0,0,0,0,0,0.011916583912611717,0,0,0,0,0,0,0.1012909632571996,0,0,180,0,1.75,TRUE,TRUE,FALSE,FALSE,FALSE,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,2,3,1,3,3,3,1,3,2,4,3,3,2,3,2,2,4,4,2,4,4,4,3,4,7,5,4,4,1,3,4,5,4,6,6,5,4,2,2,3,1,6,5,5,5,2,3,2,3,1,2,2,1,3,4,4,2,3,4,2,4,3,4,4,4,4,4,2,3,1,1,3,3,3,1,5,1,2,1,1,1,0,0,0,0
8894796,2,United Kingdom,NA,36,18,Man,Working full-time,Completed Secondary School,NA,NA,NA,3.3333333333333335,3.6666666666666665,4.666666666666667,3.6666666666666665,4.666666666666667,1.2222222222222223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
